,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
218,Priestdaddy,Patricia Lockwood,3.85,336,Riverhead Books,1594633738,Autobiography,1594633738,507,2017-05-02
219,Priestdaddy,Patricia Lockwood,3.85,336,Riverhead Books,1594633738,Autobiography,1594633738,507,2017-05-02
220,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
221,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
222,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
223,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
224,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
225,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
226,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
227,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
228,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
229,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
230,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
231,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
